kecamatan,kelas_then_1,kelas_then_2,kelas_now_1,kelas_now_2,luas
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.562052477648442
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286612959
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542287370588
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542777914825
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.544548460981142
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.552495338584666
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286655073
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542788831295
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541568342034695
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.546306359425639
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542299594877
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.542883840959172
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541981949456797
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286617021
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.564466012495727
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.544227371581696
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286640191
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286595645
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541803530298772
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542287066214
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.602675691004236
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.546977769753228
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541889232446966
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.54997251530933
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286717929
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286640791
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.54283433179555
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286689361
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.547294986804345
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286595206
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286603873
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.542184321780423
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286606369
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286633568
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286610165
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286693261
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286621263
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.54154228661778
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286613171
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.550223979415347
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286595033
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286626613
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286595033
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286680843
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286605043
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286691028
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286732071
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286664134
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286725427
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286686882
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286708867
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286626822
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286607841
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286670749
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286723188
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286599924
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286612669
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286638636
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286600394
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286741034
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286596661
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286696785
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286549945
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286619927
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286636097
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.547661252620678
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286817392
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286620755
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286598937
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286631186
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542300532331
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286651463
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286680182
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286605346
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.549399443608756
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286599385
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286690586
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286597491
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286614722
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286633932
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286596347
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541557562689028
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286758662
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286612764
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541547654104776
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286778719
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286969884
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286740449
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541831040189556
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.551839483811999
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541619258216166
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286600317
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.544199660491492
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286595033
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.544883242666421
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.569675968715709
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.554078043353101
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.541542286617005
Mampang Prapatan,Perairan,Perairan,Kebun,Belum Terbangun,0.608330450407845
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.648331092048025
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.541650640056807
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.542403978343814
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.541707389689376
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.542022247179964
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.54235351612171
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.623113076467615
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.541782969700466
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.541731438591521
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.541542286595033
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.549212796868879
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.638744307107432
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.542243337476905
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.560552173254532
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.558222511975554
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.576457589162535
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.541548284214868
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.541666658842005
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.56266656202719
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.706512097723167
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.54160560191383
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.541650926203872
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.893911359388758
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.541879342211026
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.541659956495414
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.568888790006532
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.541542286595033
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.541542304413742
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.541677771824765
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.541994518717987
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.541546127894504
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.542339073921102
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.541551458267331
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.542006946802068
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.541546427741772
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.541913269994327
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.837778869023458
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.541657305571068
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.5990011229668
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.541681823806494
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.541621156749926
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.541928512783091
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.541661548801703
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.579219928665932
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.542153780362031
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.577391150209262
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.545186508975068
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.657964069311144
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.588027173171477
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.542235315725935
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.541877062438581
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.542513802212991
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.603444512809653
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.689251071755611
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.543483944251588
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.541550076786581
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.541545177036492
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.557180868626361
Mampang Prapatan,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.552809530231656
Mampang Prapatan,Lahan Kosong Berpenghuni,Belum Terbangun,Perairan,Perairan,1.49183036240646
Mampang Prapatan,Jalan,Terbangun,Perairan,Perairan,0.4468393053476
Mampang Prapatan,Kampung,Terbangun,Perairan,Perairan,4.08280001092465
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.252058898345452
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183201688052734
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.198821593786241
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183096570408144
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833229963
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183593783062692
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183150682093483
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.239331559703114
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183012950634416
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183307948702362
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183914392020596
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833016188
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833017971
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.189067098705062
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.184194391223856
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.184708667210976
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183289428838883
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.187352100982101
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183019665086114
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.186716643673389
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833020137
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.203520024069247
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833033764
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833791393
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.18301032433563
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.189506828117195
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.194063287822808
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833075878
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833015838
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183015218844527
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.187534510424132
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009846015682
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.184285432153976
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183449495877602
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833037826
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.211806075997716
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.185684940879142
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833060996
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.18300983301645
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183271001297137
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833145987
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.244253667018625
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.188445316174033
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183331214107912
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.191440061730135
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833138734
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833061595
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.184071891457284
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833110166
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.18876253322515
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833015719
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833016017
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183015190861859
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833027174
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833054373
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.18300983303097
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833060684
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833017124
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833023687
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833033976
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.191691525836152
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833095762
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833040333
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833046128
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833015838
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833024028
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833111833
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833152876
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833074093
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833146232
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833107687
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833129671
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833047626
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833028646
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833091554
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833139807
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.18300983309892
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833027601
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833043108
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833021199
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833161839
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.18300983311091
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833015838
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.18300983304212
Mampang Prapatan,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.183009833015838
